text,date,category
AR Professor Selected to Study Recent Mexico Earthquake https://t.co/7RujAKOU3D #ARNews @kark4news https://t.co/GGepPLfX43,29_9_2017,other_relevant_information
"Dine with us Tuesday, October 3rd, and we'll donate 20% of all sales to help earthquake victims of Mexico. https://t.co/uI9xrOvghl",29_9_2017,rescue_volunteering_or_donation_effort
"âœŠThe signal means silent, is a symbol after Mexico earthquake @vancityvogue check the news https://t.co/rlPA9vul1Q",30_9_2017,other_relevant_information
"âœŠThe signal means silent, is a symbol after Mexico earthquake @vancityvogue check the news https://t.co/rlPA9vul1Q",30_9_2017,other_relevant_information
First round to donate! Thk you Ms.Walsh @PS10FortHill for organizing @PS16School #PuertoRicoRelief #mexicoearthquake https://t.co/m80u2Ld9H9,30_9_2017,rescue_volunteering_or_donation_effort
Carla Nava with LU Send Now discusses plans to assist those devastated by the latest earthquake in Mexico. https://t.co/IbyA6j2Qyj,30_9_2017,rescue_volunteering_or_donation_effort
Baking for Mexico: Two-day bake sale created for victims of Mexico City earthquake https://t.co/FviOBVMKAw https://t.co/FdC2zTtmbO,30_9_2017,other_relevant_information
comunal: taller de arquitectura reports from mexico in the wake of devastating earthquakes https://t.co/2EW0iPdp3e https://t.co/6QDkZAxNau,30_9_2017,other_relevant_information
comunal: taller de arquitectura reports from mexico in the wake of devastating earthquakes https://t.co/2EW0iPdp3e https://t.co/6QDkZAxNau,30_9_2017,other_relevant_information
comunal: taller de arquitectura reports from mexico in the wake of devastating earthquakes https://t.co/2EW0iPdp3e https://t.co/6QDkZAxNau,30_9_2017,other_relevant_information
"Big One WILL hit California soon as huge earthquake rattles Mexico, scientist warns https://t.co/wE9K5zNcHW https://t.co/pRkeQq6mEJ",30_9_2017,other_relevant_information
Kim Kardashian poses topless for Vogue Mexico as she pledges proceeds to earthquakeÂ relief https://t.co/ytVqI6MKrC https://t.co/jILhfq4hag,30_9_2017,not_humanitarian
Why do some buildings fail catastrophically during earthquakes? Lessons from Mexico City https://t.co/QWVKua0NwX https://t.co/FCzSlnZkAf,30_9_2017,infrastructure_and_utility_damage
"Rocked by the quake, #Mexico's #economy could get a boost from the rebuilding https://t.co/cmc9m0JlVE https://t.co/HUHgeQmFDG",30_9_2017,other_relevant_information
Mexicoâ€™s president faces an earthquake of his own when he asks citizens for disaster assistance https://t.co/r06ZVObmmz,30_9_2017,other_relevant_information
"M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN",30_9_2017,not_humanitarian
"M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN",30_9_2017,not_humanitarian
"M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN",30_9_2017,not_humanitarian
Thank you #K9s #Military #Police for your dogs saving lives #MexicoEarthquake ...heroes https://t.co/v3S8Rf8zLw https://t.co/aFSfk0z3xg,30_9_2017,not_humanitarian
Earthquake effects in Mexico City? No!!!! Devastating effects from corruption!!!!! https://t.co/HNVajZwkp5,30_9_2017,not_humanitarian
Hoover High students holding benefit concert for Mexico City earthquake victims: https://t.co/XeAq9UqiJY https://t.co/VPRsqymmGf,30_9_2017,rescue_volunteering_or_donation_effort
RT @ceripadley: Friend sent me this picture of a building on her street. #mexicoearthquake https://t.co/8N3ujh5xBp,30_9_2017,infrastructure_and_utility_damage
Crowd Erupts In Applause As #Dog Pulled From Wreckage Of #Earthquake In #Mexico https://t.co/hq8e2yxoA0 https://t.co/nvnm6luQOH,30_9_2017,rescue_volunteering_or_donation_effort
Diego Luna takes a knee on â€˜Conanâ€™ and gets emotional about Mexico earthquake. https://t.co/HiBLkVbLv9 https://t.co/vbXx0NOZo1,30_9_2017,not_humanitarian
@aircanada staff helped us pack 480 Water Purification Kits for #Mexico #earthquake today! https://t.co/yMnLU0xWph,30_9_2017,rescue_volunteering_or_donation_effort
Signs of corruption emerge from rubble of #MexicoEarthquake #FueraPRI https://t.co/A8flxHOvDr https://t.co/SCtzMPHkZ9,30_9_2017,other_relevant_information
Signs of corruption emerge from rubble of #MexicoEarthquake #FueraPRI https://t.co/A8flxHOvDr https://t.co/SCtzMPHkZ9,30_9_2017,other_relevant_information
Donations are already coming in! #MexicoEarthquake Benefit concert at #HooverHigh starts at noon #LoveSDschools https://t.co/HypZG2xq2N,30_9_2017,rescue_volunteering_or_donation_effort
#FoxAlgeria Death toll rises to 360 in Mexico earthquake https://t.co/jY3aGrR8TS #algerie #Ø§Ù„Ø¬Ø²Ø§Ø¦Ø± https://t.co/FK06ep6X9C,30_9_2017,injured_or_dead_people
Enjoy a tasty dinner at Zocalo Monday and help Mexico Earthquake survivors. https://t.co/yQQHKRMMZE https://t.co/tLBuoV78TO,30_9_2017,not_humanitarian
Give this dog a bone! #mexicoearthquake #dogs https://t.co/z7ivgNMx4n,30_9_2017,not_humanitarian
"LCF is at the @deyoungmuseum today, raising $ for #Mexico! Stop by or donate âž–https://t.co/MRzAuxSFp3 https://t.co/Li9wVE0GRv",30_9_2017,rescue_volunteering_or_donation_effort
"LCF is at the @deyoungmuseum today, raising $ for #Mexico! Stop by or donate âž–https://t.co/MRzAuxSFp3 https://t.co/Li9wVE0GRv",30_9_2017,rescue_volunteering_or_donation_effort
US photographer who shot Mexico earthquake in 1985 hurt in 2017's https://t.co/rXASUL1GPK https://t.co/43nD7R723b,30_9_2017,injured_or_dead_people
#Chive Rescue dog with 52 saved lives takes on post-earthquake Mexico https://t.co/rWqNmFdesH #DerangedRadio https://t.co/iyDhw8WtYN,30_9_2017,rescue_volunteering_or_donation_effort
"I WANT MY LE RACLETTE,, !! WE SURVIVED TO THE MEXICO EARTHQUAKE !! WHAT EXPERIENCE,, !! OH MY GOD !! https://t.co/bkntfXhY2v",30_9_2017,not_humanitarian
Criminal complaint over #EnriqueRebsamen schoolâ€™s collapse. #MexicoEarthquake #corruption https://t.co/cijQeNglLL https://t.co/dIQOooLWEZ,30_9_2017,not_humanitarian
"RT: Deaths with mexico 7.1 earthquake increase to 358. https://t.co/SgVasfb8q2 https://t.co/ydkgoqffW8 October 01, 2017 at 03:06AM #USSupâ€¦",01_10_2017,injured_or_dead_people
.@salmahayek thanks 'soul-sister' #PenelopeCruz for donating to Mexico earthquake relief https://t.co/MPvsVaCnUg https://t.co/B8RshuKAGd,01_10_2017,not_humanitarian
âœ JOIN US Oct 1st 10:00am- 6pm Show your support and love for victims of Mexico's earthquake https://t.co/Atu723oASK,01_10_2017,rescue_volunteering_or_donation_effort
Albertans organizing Mexico earthquake relief overwhelmed with support â€“Â Calgary https://t.co/bwIbcUiiHx https://t.co/EoVKWmXfQn,01_10_2017,rescue_volunteering_or_donation_effort
Local volunteers and @HFUSA setting up sanitation facilities in Colonia del Mar for victims of the #MexicoEarthquake https://t.co/UHnOuxkSZG,01_10_2017,rescue_volunteering_or_donation_effort
#Thisweek #weekly #briefing - News round up. a #socialites dream https://t.co/yPa1qCvMYU https://t.co/kQij1MOLae,01_10_2017,not_humanitarian
Strange â€œEarthquake Lightsâ€ Accompanied Mexicoâ€™s 8.2 Magnitude Earthquake https://t.co/2jwVtRGbhq #futurism #future https://t.co/CPKxOLIuGb,01_10_2017,other_relevant_information
"Got a totally inappropriate response for my complaint about the Mexico earthquake coverage. Seriously, @BBCWorld! https://t.co/aJeSRkXrRU",01_10_2017,not_humanitarian
Friends &amp; family greeted @LACo_FD search &amp; rescue team back #California #MexicoEarthquake . WELCOME HOME!! https://t.co/bOwM16rLtl @theOFDA,01_10_2017,other_relevant_information
Friends &amp; family greeted @LACo_FD search &amp; rescue team back #California #MexicoEarthquake . WELCOME HOME!! https://t.co/bOwM16rLtl @theOFDA,01_10_2017,not_humanitarian
Friends &amp; family greeted @LACo_FD search &amp; rescue team back #California #MexicoEarthquake . WELCOME HOME!! https://t.co/bOwM16rLtl @theOFDA,01_10_2017,other_relevant_information
Friends &amp; family greeted @LACo_FD search &amp; rescue team back #California #MexicoEarthquake . WELCOME HOME!! https://t.co/bOwM16rLtl @theOFDA,01_10_2017,other_relevant_information
New footage of the earthquake in Mexico via /r/videos https://t.co/h4rTkba2ff https://t.co/f6WQZMaIOl,01_10_2017,not_humanitarian
Kankakee salon raising money for Mexico City earthquake victims through haircuts today. https://t.co/Jmvz8lZGeI https://t.co/2ToAWbuS9g,01_10_2017,rescue_volunteering_or_donation_effort
"In Mexico City, this Jewish NGO is the go-to agency for earthquake relief - https://t.co/2W1f4eEK0X https://t.co/CIski8STJm",01_10_2017,rescue_volunteering_or_donation_effort
Four Tet to headline Mexico earthquake fundraiser in London https://t.co/q6V5glmWkk https://t.co/xlyle0MZ2x,01_10_2017,rescue_volunteering_or_donation_effort
RT @sdut: Photos: Meet the sniff dogs rescuing earthquake survivors in Mexico https://t.co/sWBrKvvyZt https://t.co/tMzvXjk5J4,01_10_2017,not_humanitarian
Distributing tarps in huamuchil #oaxaca #mexicoearthquake https://t.co/SlBtPzXwQ7,01_10_2017,rescue_volunteering_or_donation_effort
New top story on Hacker News: Mexico's 7.2 Earthquake from a transit camera https://t.co/S2pNeeN5Tz https://t.co/pVCG2U7hCo,01_10_2017,not_humanitarian
Raw: New footage emerges of horror building collapse during Mexico earthquake https://t.co/c9YeANFqYE https://t.co/Oy6JFoSONH,01_10_2017,infrastructure_and_utility_damage
Today in Mexicoâ€™s Magic Realism... á¼Ÿ2á¼ŸD https://t.co/hAKmwVXSkH https://t.co/z0lXESwtx3,01_10_2017,not_humanitarian
#Trump blames delayed message to Mexican quake victims on bad phone reception https://t.co/wFmHfrtYl9 https://t.co/9yQGXhGC9O,02_10_2017,not_humanitarian
"Book : ""Clash Between Two Kingdoms"" By Angela Strong. #Book #Jesus #PuertoRico #mexicoearthquake #Amazon #Prayer https://t.co/w3gikN9WeT",02_10_2017,not_humanitarian
#New#YorkDailyNews | The death toll from #Mexico's magnitude 7.1 earthquake... https://t.co/Lr5YCKiOED https://t.co/haSHvd9bLc,02_10_2017,injured_or_dead_people
Kim Kardashian Makes Plea for Earthquake Victims With Magazine Cover Spread https://t.co/Ns0ODxlnmr https://t.co/m8D3xVzVvk,02_10_2017,not_humanitarian
Forgotten in life and death: inequality for Mexico's invisible underclass after quake https://t.co/1hxJoxWTQl https://t.co/j20MhVuV9H,02_10_2017,injured_or_dead_people
An Incredibly Powerful 7.1M Earthquake Just Struck MexicoÂ City https://t.co/wkWR4ABOQG https://t.co/Dv4WjdIhdg,02_10_2017,other_relevant_information
"Help CENOTAPH Drummer Rebuild His Home, Destroyed By Earthquake In MexicoÂ City https://t.co/Kdslz1Fkr3 https://t.co/QH3oJO9PSM",02_10_2017,not_humanitarian
Dr Steve Godby @TrentUni comments on Mexicoâ€™s preparedness for the latest earthquake. https://t.co/cEFsEGE8YG https://t.co/8E0c3QOliF,02_10_2017,not_humanitarian
"Few Californians have earthquake insurance, but interest has jumped since the Mexico quakes https://t.co/PohK8ikRk8 https://t.co/BdRAuPPSZh",02_10_2017,other_relevant_information
'Snakebot' deployed for urban search and rescue after Mexico City earthquake https://t.co/HP7G6usQGx https://t.co/TcuCqvqe3h,02_10_2017,rescue_volunteering_or_donation_effort
Questions of government oversight in building permits rise in aftermath of #MX Earthquake https://t.co/d2FzVR4SP4 https://t.co/E9JVTjJ8xY,02_10_2017,other_relevant_information
#EnriqueRebsamen School in #MexicoCity Barred from Operating https://t.co/n1J2ZeJSfo #MexicoEarthquake https://t.co/1hyvAg1SYN,02_10_2017,other_relevant_information
Ready for a coloring book the earthquake. #mexico #puebla #Oaxaca Kids meeting #Frida-chan!#Fridatherescuedog https://t.co/qBV54OqxET,02_10_2017,not_humanitarian
Mexico Revokes Permits of Schools That Collapsed inÂ Earthquake https://t.co/2JrvrXqRhK https://t.co/VAwdSb0V1X,02_10_2017,other_relevant_information
Local woman details Mexico earthquake https://t.co/ctMVP6J4Qd https://t.co/lqq9nlDSqt,02_10_2017,affected_individuals
First day at #P&amp;G #Geneva! Already impressed by their proactive support to the #mexicoearthquake https://t.co/6qII8RMkRy,02_10_2017,rescue_volunteering_or_donation_effort
Cuba Sends Doctors to Help Mexicoâ€™s Earthquake Victims https://t.co/4vWTXY7KSR #solidarity #internationalism https://t.co/y2MCZYjlMn,02_10_2017,rescue_volunteering_or_donation_effort
NiLP Report: Inequlities of the Mexico Earthquake https://t.co/CO2s2Qr51K https://t.co/smxA6acfTX,02_10_2017,not_humanitarian
Expert: Itâ€™s Just A Matter Of Time Until Mexico City-Magnitude Quake Hits Sacramento https://t.co/eZRkIaPa0K https://t.co/1UNHy9PHHW,02_10_2017,other_relevant_information
Subsistence helps send aid to Mexico earthquake victims https://t.co/YmPgBrxmpJ @NoradNorthcom https://t.co/AEjtdtboko,02_10_2017,rescue_volunteering_or_donation_effort
"RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB",02_10_2017,infrastructure_and_utility_damage
"RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB",02_10_2017,infrastructure_and_utility_damage
"RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB",02_10_2017,infrastructure_and_utility_damage
"RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB",02_10_2017,infrastructure_and_utility_damage
"Toys, clothes, shoes, books all going to Mexico for earthquake victims https://t.co/S31LaNnkn7",02_10_2017,rescue_volunteering_or_donation_effort
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,02_10_2017,other_relevant_information
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,02_10_2017,other_relevant_information
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,02_10_2017,other_relevant_information
#mexico 7.1 about earthquake. More explantion on my blog : https://t.co/SsVYpLWPmH #painting #artoftheday #mexique https://t.co/ygdsCZizVZ,02_10_2017,other_relevant_information
@pancho5757 @MikeyTriggs Mexico's earthquake victims can't even get donations bc of cartels! https://t.co/6GqtRGcS72,03_10_2017,rescue_volunteering_or_donation_effort
"Ultra Mexico Offering Discounted Tickets, Giving Back To Mexico City Earthquake Relief https://t.co/gnHdEZQ2W7 https://t.co/0btILVlcvk",03_10_2017,other_relevant_information
Please help support and share !!! #LasVegasShooting #mexicoearthquake #PuertoRicoSeLevanta https://t.co/yMz4Fvegol,03_10_2017,not_humanitarian
Please help support and share !!! #LasVegasShooting #mexicoearthquake #PuertoRicoSeLevanta https://t.co/yMz4Fvegol,03_10_2017,not_humanitarian
Please help support and share !!! #LasVegasShooting #mexicoearthquake #PuertoRicoSeLevanta https://t.co/yMz4Fvegol,03_10_2017,not_humanitarian
Fundrising JEDIS Gael y Diego Luna :) EARTHQUAKE MEXICO https://t.co/Yeg5lQeOnL https://t.co/aw8YPiM1US,03_10_2017,not_humanitarian
Hero of Mexico Earthquake Loves to Have Her Ears Scratched https://t.co/qOeF1rbXGe by Embalajedigital https://t.co/5xrvEIdH9x,03_10_2017,not_humanitarian
Arriba Mexico Is the Airbnb for Homes Destroyed by Earthquake https://t.co/I09ezvJ0YT https://t.co/IY6Ti4wAQr,03_10_2017,infrastructure_and_utility_damage
RT @PMDNewsGov: President condoles Mexico earthquake victims https://t.co/PsuUJdAKgn https://t.co/BtK7y1DJUx,03_10_2017,not_humanitarian
#ONTIERMexico will provide free legal advice to those affected by the earthquake https://t.co/IdEM0yn5vI https://t.co/Z25WSC4sX7,03_10_2017,rescue_volunteering_or_donation_effort
The LORD is calling us to repent from all forms of idolatry. @JesusIsComing_2 @ProphetDrOwuor #mexicoearthquake https://t.co/kAKiAtCiNp,03_10_2017,not_humanitarian
America stay strong! #LasVegasShooting #mexicoearthquake #PuertoRicoReliefNOW #HoustonStrong https://t.co/5pzwrIFEL7,03_10_2017,not_humanitarian
â€œRescuers Save Dog Trapped Under Rubble After Mexicoâ€™s Earthquakeâ€ á½£1á¼Ÿ2á¼ŸD https://t.co/j28WaTgUlr https://t.co/5wEjUvrCbT,03_10_2017,rescue_volunteering_or_donation_effort
Scary Mexico Earthquake CCTV Footage! https://t.co/4kt4yTI00B https://t.co/uNsaJlBzpT,03_10_2017,other_relevant_information
FULL STORY: #SalvationArmy in #Mexico Continues #Earthquake Response https://t.co/bZ3hxBam7N https://t.co/1Q3NiRmYKM,03_10_2017,other_relevant_information
Via my Instagram: two women walk past an earthquake damaged building in Jojutla Mexico https://t.co/yYZuSA8M0V https://t.co/PaFTYfvFJG,03_10_2017,infrastructure_and_utility_damage
Checkout my new blog: https://t.co/s2TlgI6UvH https://t.co/ZcbjShAqHZ,03_10_2017,not_humanitarian
"A spot of sunshine in these very dark times by @RWhelanWSJ and @WSJ: Frida, Mexicoâ€™s earthquake rescue pup https://t.co/wzR24wLPE9",03_10_2017,rescue_volunteering_or_donation_effort
"Frida, a Labrador, has been working tirelessly after the earthquake in Mexico. @WSJ https://t.co/QQm5gXuSRo",03_10_2017,not_humanitarian
Need a #holiday? Check this: Earthquake in Mexico https://t.co/IThm2uDubU #Travel #FreedomExplorers #holiday https://t.co/IvrXzInp2b,03_10_2017,not_humanitarian
Earthquake experts break silence over fears volcanoes and quakes PROVES world ending https://t.co/vlyW5AzC6Y https://t.co/UoMXRFThRX,03_10_2017,not_humanitarian
